"","x"
"280","SPGP_0Q02530"
"281","SPGP_0Q02780"
"282","SPGP_0Q02790"
"283","SPGP_0Q03140"
"284","SPGP_0Q03200"
"285","SPGP_0Q03240"
"286","SPGP_0Q03280"
"287","SPGP_0Q03490"
"288","SPGP_0Q03750"
"289","SPGP_0Q04130"
"290","SPGP_0Q04450"
"291","SPGP_0Q04460"
"292","SPGP_0Q04860"
"293","SPGP_0Q05090"
"294","SPGP_0R00110"
"295","SPGP_0R00260"
"296","SPGP_0R00330"
"297","SPGP_0R00530"
"298","SPGP_0R00570"
"299","SPGP_0R00720"
"300","SPGP_0R01550"
"301","SPGP_0R01780"
"302","SPGP_0R01790"
"303","SPGP_0R01880"
"304","SPGP_0R01960"
"305","SPGP_0R01990"
"306","SPGP_0R02090"
"307","SPGP_0R02100"
"308","SPGP_0R02390"
"309","SPGP_0R02520"
"310","SPGP_0R02570"
"311","SPGP_0R02680"
"312","SPGP_0R02780"
"313","SPGP_0R02840"
"314","SPGP_0R02940"
"315","SPGP_0R02960"
"316","SPGP_0R03270"
"317","SPGP_0R03330"
"318","SPGP_0R03360"
"319","SPGP_0R03390"
"320","SPGP_0R03420"
"321","SPGP_0R03470"
"322","SPGP_0S00110"
"323","SPGP_0S00440"
"324","SPGP_0S00530"
"325","SPGP_0S00550"
"326","SPGP_0S01010"
"327","SPGP_0S01030"
"328","SPGP_0S01050"
"329","SPGP_0S01180"
"330","SPGP_0S01190"
"331","SPGP_0S01240"
"332","SPGP_0S01430"
"333","SPGP_0S01470"
"334","SPGP_0S01530"
"335","SPGP_0S01810"
"336","SPGP_0S01860"
"337","SPGP_0S01870"
"338","SPGP_0S02080"
"339","SPGP_0S02330"
"340","SPGP_0S02520"
"341","SPGP_0S02540"
"342","SPGP_0S02880"
"343","SPGP_0S02990"
"344","SPGP_0S03370"
"345","SPGP_0S03420"
"346","SPGP_0S03580"
"347","SPGP_0T00240"
"348","SPGP_0T00370"
"349","SPGP_0T00390"
"350","SPGP_0T00400"
"351","SPGP_0T00420"
"352","SPGP_0U00150"
"353","SPGP_0U00380"
"354","SPGP_0U00590"
"355","SPGP_0U00760"
"356","SPGP_0U00840"
"357","SPGP_0U00940"
"358","SPGP_0U01010"
"359","SPGP_0U01410"
"360","SPGP_0U01530"
"361","SPGP_0U01560"
"362","SPGP_0U01690"
"363","SPGP_0U01890"
"364","SPGP_0U02120"
"365","SPGP_0V00100"
"366","SPGP_0V00120"
"367","SPGP_0V00230"
"368","SPGP_0V00580"
"369","SPGP_0V00660"
"370","SPGP_0V00780"
"371","SPGP_0V00920"
"372","SPGP_0V01010"
"373","SPGP_0V01130"
"374","SPGP_0V01730"
"375","SPGP_0V01770"
"376","SPGP_0W00280"
"377","SPGP_0W00400"
"378","SPGP_0W00480"
"379","SPGP_0W00590"
"380","SPGP_0W00650"
"381","SPGP_0W01000"
"382","SPGP_0W01020"
"383","SPGP_0W01090"
"384","SPGP_0W01110"
"385","SPGP_0W01230"
"386","SPGP_0W01300"
"387","SPGP_0W01640"
"388","SPGP_0W01710"
"389","SPGP_0W01830"
"390","SPGP_0W02060"
"391","SPGP_0W02200"
"392","SPGP_0W02290"
"393","SPGP_0W02410"
"394","SPGP_0W02510"
"395","SPGP_0W02550"
"396","SPGP_0W02660"
"397","SPGP_0W02670"
"398","SPGP_0W02700"
"399","SPGP_0W02780"
"400","SPGP_0W02880"
"401","SPGP_0W03090"
"402","SPGP_0W03170"
"403","SPGP_0W03280"
"404","SPGP_0W03350"
"405","SPGP_0W03470"
"406","SPGP_0W03900"
"407","SPGP_0W03930"
"408","SPGP_0W04030"
"409","SPGP_0W04050"
"410","SPGP_0W04150"
"411","SPGP_0W04350"
"412","SPGP_0W04600"
"413","SPGP_0W04630"
"414","SPGP_0W04730"
"415","SPGP_0W04750"
"416","SPGP_0W04770"
"417","SPGP_0X00360"
"418","SPGP_0X00500"
"419","SPGP_0X00750"
"420","SPGP_0X00810"
"421","SPGP_0Y00130"
"422","SPGP_0Y00270"
"423","SPGP_0Y00580"
"424","SPGP_0Y00650"
"425","SPGP_0Y00870"
"426","SPGP_0Y01010"
"427","SPGP_0Y01130"
"428","SPGP_0Y01260"
"429","SPGP_0Y01450"
"430","SPGP_0Y01590"
"431","SPGP_0Y01780"
"432","SPGP_0Z00170"
"433","SPGP_0Z00300"
"434","SPGP_0Z00660"
"435","SPGP_0Z00750"
"436","SPGP_0Z00840"
"437","SPGP_0Z01100"
"438","SPGP_0Z01150"
"439","SPGP_0Z01160"
"440","SPGP_0Z01170"
"441","SPGP_0Z01300"
"442","SPGP_0Z01480"
"443","SPGP_0Z01530"
"444","SPGP_0Z01910"
"445","SPGP_0Z01950"
"446","SPGP_0Z02020"
"447","SPGP_0Z02340"
"448","SPGP_0Z02590"
"449","SPGP_0Z02700"
"450","SPGP_0Z02730"
"451","SPGP_0Z02810"
"452","SPGP_0Z02900"
"453","SPGP_0Z02980"
"454","SPGP_0AA00490"
"455","SPGP_0AA00890"
"456","SPGP_0AA00900"
"457","SPGP_0AA01040"
"458","SPGP_0AC00180"
"459","SPGP_0AC00410"
"460","SPGP_0AC00520"
"461","SPGP_0AC00910"
"462","SPGP_0AC01020"
"463","SPGP_0B00210"
"464","SPGP_0B00470"
"465","SPGP_0B00560"
"466","SPGP_0B00640"
"467","SPGP_0B00670"
"468","SPGP_0B00710"
"469","SPGP_0B00730"
"470","SPGP_0B01150"
"471","SPGP_0B01200"
"472","SPGP_0B01260"
"473","SPGP_0B01540"
"474","SPGP_0B01730"
"475","SPGP_0B01740"
"476","SPGP_0B01820"
"477","SPGP_0B01890"
"478","SPGP_0B01920"
"479","SPGP_0AE00260"
"480","SPGP_0AE00480"
"481","SPGP_0AE00570"
"482","SPGP_0AE00710"
"483","SPGP_0AE00740"
"484","SPGP_0AE00870"
"485","SPGP_0AE00880"
"486","SPGP_0AE01140"
"487","SPGP_0AE01210"
"488","SPGP_0AE01270"
"489","SPGP_0AE01370"
"490","SPGP_0AE01460"
"491","SPGP_0AF00100"
"492","SPGP_0AF00290"
"493","SPGP_0AF00490"
"494","SPGP_0AH00120"
"495","SPGP_0AH00450"
"496","SPGP_0AH00820"
"497","SPGP_0AH00860"
"498","SPGP_0AH00900"
"499","SPGP_0AH01040"
"500","SPGP_0AH01050"
"501","SPGP_0AI00170"
"502","SPGP_0AI00470"
"503","SPGP_0AI00490"
"504","SPGP_0C00150"
"505","SPGP_0C00240"
"506","SPGP_0C00280"
"507","SPGP_0C00300"
"508","SPGP_0C00310"
"509","SPGP_0C00360"
"510","SPGP_0C00370"
"511","SPGP_0C00480"
"512","SPGP_0C00650"
"513","SPGP_0C01020"
"514","SPGP_0C01060"
"515","SPGP_0C01330"
"516","SPGP_0C01420"
"517","SPGP_0C01480"
"518","SPGP_0C01680"
"519","SPGP_0C01860"
"520","SPGP_0C01910"
"521","SPGP_0C01930"
"522","SPGP_0C01970"
"523","SPGP_0C01980"
"524","SPGP_0C02100"
"525","SPGP_0C02690"
"526","SPGP_0C02730"
"527","SPGP_0C02890"
"528","SPGP_0C02900"
"529","SPGP_0C03150"
"530","SPGP_0C03490"
"531","SPGP_0C03690"
"532","SPGP_0C03870"
"533","SPGP_0C03880"
"534","SPGP_0C03890"
"535","SPGP_0C04380"
"536","SPGP_0C04400"
"537","SPGP_0C04450"
"538","SPGP_0C04480"
"539","SPGP_0C04680"
"540","SPGP_0C04780"
"541","SPGP_0C04840"
"542","SPGP_0C04890"
"543","SPGP_0C04920"
"544","SPGP_0C04980"
"545","SPGP_0C04990"
"546","SPGP_0C05190"
"547","SPGP_0C05210"
"548","SPGP_0AT00110"
"549","SPGP_0AT00120"
"550","SPGP_0D00140"
"551","SPGP_0D00230"
"552","SPGP_0D00250"
"553","SPGP_0D00400"
"554","SPGP_0D00780"
"555","SPGP_0D00790"
"556","SPGP_0D00940"
"557","SPGP_0D00990"
"558","SPGP_0BA00100"
"559","SPGP_0BC00240"
"560","SPGP_0BF00420"
"561","SPGP_0E00130"
"562","SPGP_0E00320"
"563","SPGP_0E00490"
"564","SPGP_0E00590"
"565","SPGP_0E00600"
"566","SPGP_0E00820"
"567","SPGP_0E00890"
"568","SPGP_0E00920"
"569","SPGP_0E00930"
"570","SPGP_0E00940"
"571","SPGP_0E01040"
"572","SPGP_0E01050"
"573","SPGP_0E01090"
"574","SPGP_0E01220"
"575","SPGP_0E01310"
"576","SPGP_0E01330"
"577","SPGP_0E01400"
"578","SPGP_0E01550"
"579","SPGP_0E01680"
"580","SPGP_0E01830"
"581","SPGP_0E02150"
"582","SPGP_0E02400"
"583","SPGP_0F00370"
"584","SPGP_0F00390"
"585","SPGP_0F00510"
"586","SPGP_0F00660"
"587","SPGP_0F00750"
"588","SPGP_0F00920"
"589","SPGP_0F00930"
"590","SPGP_0F00960"
"591","SPGP_0F01040"
"592","SPGP_0F01470"
"593","SPGP_0F02330"
"594","SPGP_0F02530"
"595","SPGP_0F02580"
"596","SPGP_0F02790"
"597","SPGP_0F02980"
"598","SPGP_0F03050"
"599","SPGP_0F03150"
"600","SPGP_0F03170"
"601","SPGP_0F03370"
"602","SPGP_0F03650"
"603","SPGP_0F03990"
"604","SPGP_0F04220"
"605","SPGP_0F04280"
"606","SPGP_0F04370"
"607","SPGP_0F04600"
"608","SPGP_0F04960"
"609","SPGP_0BX00100"
"610","SPGP_0G00190"
"611","SPGP_0G00290"
"612","SPGP_0G00410"
"613","SPGP_0G00420"
"614","SPGP_0G00460"
"615","SPGP_0G00820"
"616","SPGP_0G01030"
"617","SPGP_0G01170"
"618","SPGP_0G01380"
"619","SPGP_0G01410"
"620","SPGP_0G01490"
"621","SPGP_0G01540"
"622","SPGP_0G01630"
"623","SPGP_0G01650"
"624","SPGP_0G01840"
"625","SPGP_0G01870"
"626","SPGP_0G01890"
"627","SPGP_0G02010"
"628","SPGP_0G02060"
"629","SPGP_0G02080"
"630","SPGP_0G02110"
"631","SPGP_0G02130"
"632","SPGP_0G02150"
"633","SPGP_0G02200"
"634","SPGP_0G02230"
"635","SPGP_0G02350"
"636","SPGP_0G02430"
"637","SPGP_0G03010"
"638","SPGP_0G03150"
"639","SPGP_0G03170"
"640","SPGP_0G03210"
"641","SPGP_0G03350"
"642","SPGP_0CF00100"
"643","SPGP_0H00120"
"644","SPGP_0H00160"
"645","SPGP_0H00320"
"646","SPGP_0H00450"
"647","SPGP_0H00650"
"648","SPGP_0H00670"
"649","SPGP_0I00110"
"650","SPGP_0I00120"
"651","SPGP_0I00380"
"652","SPGP_0I00540"
"653","SPGP_0I00990"
"654","SPGP_0I01380"
"655","SPGP_0I01400"
"656","SPGP_0I01480"
"657","SPGP_0I01490"
"658","SPGP_0I01680"
"659","SPGP_0I01710"
"660","SPGP_0I02170"
"661","SPGP_0I02290"
"662","SPGP_0I02300"
"663","SPGP_0I02430"
