"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0DZ01900",390.875741125403,-1.31498961884146,0.115325797097436,-11.4023891612946,4.06799543954657e-30,2.27832399132423e-28
"SPGP_0DZ01950",1328.20363861076,-1.64170198307466,0.140273919144335,-11.7035439879984,1.22239477438151e-31,7.58130879869765e-30
"SPGP_0DZ01990",2467.11770292724,1.12936824369944,0.149402333744085,7.55924097968887,4.05428173422783e-14,6.84929022047521e-13
"SPGP_0DZ02150",313.789379292901,-1.33931044367964,0.302818627227223,-4.42281393302359,9.74236395186331e-06,5.01555349744673e-05
"SPGP_0DZ02240",2686.48237577709,-1.10712445978268,0.0755665655107444,-14.6509829089064,1.32780860770329e-48,2.15268058662915e-46
"SPGP_0DZ02250",65.1871728947317,-1.44999117751211,0.226350417371874,-6.40595760479601,1.49428485556271e-10,1.62838282432252e-09
"SPGP_0DZ02290",1035.79914765613,1.66396548792549,0.174421456030087,9.53991283984273,1.42952408712499e-21,4.30300719515374e-20
"SPGP_0EA00120",20.2239773292536,-1.06724192257613,0.394663300759695,-2.70418333937251,0.0068472497941737,0.0185940156767438
"SPGP_0EE00140",333.966913658324,1.38140999215946,0.157449677392932,8.77366035315528,1.72950367930927e-18,4.21697717691212e-17
"SPGP_0EE00210",729.92537975978,1.49892797346366,0.181694514697252,8.24971505585213,1.58772643357403e-16,3.32702493711056e-15
"SPGP_0EE00230",32.9002919376535,2.22111413520844,0.359653649045967,6.17570304402657,6.58696920884407e-10,6.55928690290173e-09
"SPGP_0EG00120",1038.37904618927,-1.41310688096096,0.156500929412506,-9.02938331590532,1.72641929758388e-19,4.51950162293843e-18
"SPGP_0EG00130",964.820510282409,-1.31299972980904,0.222326413854803,-5.90572980980361,3.51088986324275e-09,3.15911715932096e-08
"SPGP_0EG00170",49.5150930340873,1.52138845948958,0.30121196998631,5.05088977559134,4.39756787158478e-07,2.82600310857545e-06
"SPGP_0EH00100",333.278955804456,-1.87332356976645,0.170450446884491,-10.9904292068881,4.24900665161279e-28,2.00331992181397e-26
"SPGP_0M00230",265.345712955059,1.08178961408403,0.160757859798523,6.72931087437862,1.70468498390557e-11,2.09760238831843e-10
"SPGP_0M00250",131.065264107032,1.2947359595253,0.193152829920066,6.70316847058939,2.03948096105795e-11,2.48311509369387e-10
"SPGP_0M00280",164.301806953725,1.27029297239358,0.222371230636048,5.71248793632234,1.11336311331509e-08,9.28572972034728e-08
"SPGP_0M00330",388.721664032227,-1.39360035853805,0.168670424860692,-8.26226862053055,1.4292960709562e-16,3.00868450836133e-15
"SPGP_0M00370",10.1237716821833,-2.29708047935089,0.673641040119865,-3.40994734961836,0.000649754215976345,0.00228738236565234
"SPGP_0M00560",447.060414017161,1.32482518229909,0.129171016659326,10.2563656814219,1.10798548714342e-24,4.16215198646031e-23
"SPGP_0M00790",1663.99643493174,-1.20343277944548,0.148923612329085,-8.08087287586194,6.43048176169196e-16,1.26434216935735e-14
"SPGP_0M00800",14.4569409120502,-1.91625604779065,0.457259183810149,-4.19074370868462,2.78041587107689e-05,0.000128985055545289
"SPGP_0M00820",1037.13601376872,-1.57880892625467,0.158113827397486,-9.98526790630186,1.7682276783175e-23,6.11992208813934e-22
"SPGP_0M00940",18.2435491508009,-2.52178082811443,0.404016935026863,-6.24177010784648,4.32646521450088e-10,4.47213255561551e-09
"SPGP_0M01120",510.57400644532,1.61565524900095,0.231343435862839,6.98379551153054,2.87310171040438e-12,3.92176261533927e-11
"SPGP_0M01140",726.723845237896,1.10209787117984,0.0866222523531368,12.7230341077587,4.40420431825452e-37,3.80366842102711e-35
"SPGP_0M01150",234.595578701898,-1.13712069617594,0.14042240173041,-8.09785819187908,5.59352162754322e-16,1.10922174592547e-14
"SPGP_0M01430",32.4050591064812,-1.76259273834699,0.325671033090843,-5.41218763492341,6.22593992301853e-08,4.58437536482982e-07
"SPGP_0M01540",13.0333545575855,-2.02426477982389,0.511939448529194,-3.954109779271,7.68201345352875e-05,0.000326989803427265
"SPGP_0M01710",404.200156741029,-1.9609903685375,0.182193846304623,-10.76320857324,5.13505093066735e-27,2.25966693572843e-25
"SPGP_0M01790",58.6023804666699,-1.30816795643831,0.229780725956288,-5.6931143854388,1.24742754823861e-08,1.03478258287908e-07
"SPGP_0M01860",653.868725998184,-1.3157891500061,0.191005452887694,-6.88875176134236,5.62840548024785e-12,7.30506952850708e-11
"SPGP_0M01870",290.491792104083,-1.03384622958122,0.176308751024455,-5.86383956311861,4.52284511596895e-09,4.01880881891048e-08
"SPGP_0M01910",296.7166923664,-1.06921209137562,0.207127160578546,-5.16210471088919,2.44188625976463e-07,1.64591326961961e-06
"SPGP_0M02080",2.72082328753122,-4.90313377126509,1.36258503005861,-3.5984057237545,0.000320173870648516,0.00121060832187518
