"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0CZ00130",6961.13302566837,-1.23193240902145,0.240596525861053,-5.12032501139645,3.05009527014686e-07,4.28479275082182e-06
"SPGP_0CZ00340",383.360256052976,-1.11692753501265,0.168842001112347,-6.61522327178208,3.70991374632722e-11,9.91608509010943e-10
"SPGP_0CZ00630",26.0945360602666,-2.42565341279896,0.946019294668643,-2.56406336157085,0.010345465666053,0.0380439384740689
"SPGP_0CZ00670",59.9727352823198,1.66471878401033,0.336466246226554,4.94765463900181,7.51130257921812e-07,9.64021425924864e-06
"SPGP_0CZ00730",350.67506938816,-1.61860535407856,0.132400568869882,-12.2250634411493,2.28403315950656e-34,3.23369132160765e-32
"SPGP_0CZ01040",2415.06281411708,2.16853779501169,0.222425250670644,9.74951264963505,1.8535594545353e-22,1.27235622860185e-20
"SPGP_0CZ01350",1114.36632126968,-1.00632046478403,0.157518083477518,-6.38860277225032,1.67408297443097e-10,3.90950150291728e-09
"SPGP_0CZ01520",68.004483606387,-1.02132039110721,0.321273994334528,-3.17897000416336,0.00147799385235925,0.00767016168168797
"SPGP_0CZ01730",78.5656187444084,-1.14903994904772,0.254092316125821,-4.52213575981866,6.12187729546266e-06,6.43507310605419e-05
"SPGP_0CZ01840",31.4983163216436,-1.02014983373788,0.399797182669786,-2.55166839077123,0.0107208503396666,0.0390754726177471
"SPGP_0CZ01860",1807.99185625245,1.88505884295823,0.20265944270081,9.30160873747779,1.38336496094557e-20,8.03504481482555e-19
"SPGP_0CZ02140",41.4955492290846,-1.27806014080733,0.518816100521037,-2.46341649675829,0.0137619947662252,0.0477767948569988
"SPGP_0CZ02270",457.883263102682,-1.38608381335252,0.473731994631246,-2.92588178349965,0.00343481431837974,0.0153013040997241
"SPGP_0CZ02560",3197.62393976035,1.74603929030479,0.17036999387255,10.2485141345427,1.20176691347279e-24,9.89928182088814e-23
"SPGP_0CZ02570",35.5247882396385,-1.06065905873402,0.38301650307771,-2.76922547778266,0.00561897341167768,0.0229380236784206
"SPGP_0CZ02870",33.69093786445,2.06736057485213,0.506770209472204,4.07948323759059,4.51359241550662e-05,0.000375897618353911
"SPGP_0CZ02890",2233.98202886351,-1.92879344698742,0.292917497226802,-6.58476692327458,4.55599533286637e-11,1.20005446834599e-09
"SPGP_0CZ03050",16252.1192827753,2.22313029483964,0.205187185602561,10.8346449039257,2.35878764652548e-27,2.20339947063581e-25
"SPGP_0DB00170",481.788179022391,-1.95473734547674,0.249334804157348,-7.83980941643094,4.51230758783353e-15,1.79560968417379e-13
"SPGP_0DB00280",135.398413645908,-2.05085420077316,0.657895213674949,-3.11729612580285,0.00182518137736804,0.00910681082617391
"SPGP_0DB00470",426.016569997805,1.00647864384739,0.259822911967161,3.87371012135604,0.000107190903678113,0.000800706329948375
"SPGP_0DB00600",11.985125476052,-1.51030182681445,0.587367527321708,-2.57130630578296,0.0101315672454983,0.0373494460444566
