"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0CZ00100",620.452633215157,1.84952925982208,0.309147695162092,5.98267200036003,2.19506515487213e-09,1.68616767216736e-08
"SPGP_0CZ00110",146.398758446684,1.81714086405135,0.201544510612028,9.01607718579509,1.94945074638535e-19,4.80396649262588e-18
"SPGP_0CZ00120",88.1083967142087,2.12561899521916,0.32119543468948,6.61783688573946,3.64492880143375e-11,3.54390468487185e-10
"SPGP_0CZ00140",11208.0048160465,3.77275180025317,0.300620217096727,12.549893805177,3.98043487249311e-36,3.5711843356028e-34
"SPGP_0CZ00200",3542.2029418973,1.33159951135183,0.143412113857273,9.28512575079299,1.61516336858019e-20,4.46877984702081e-19
"SPGP_0CZ00290",4234.39613845911,1.20184599246471,0.109248955960628,11.000983779633,3.77985489011016e-28,1.95137648265408e-26
"SPGP_0CZ00400",737.762527145274,1.09788193476021,0.24560900802747,4.47003936694949,7.82052013889619e-06,3.5706238440484e-05
"SPGP_0CZ00410",1246.2622306276,2.21124204402202,0.170876858887177,12.940558823603,2.65689822252705e-38,2.9229043421872e-36
"SPGP_0CZ00420",62.2520168422533,1.22116930383972,0.276439095398458,4.41749855272652,9.98497389548918e-06,4.47266814193968e-05
"SPGP_0CZ00500",871.941707499328,-1.0534652404753,0.20432237320215,-5.15589763355496,2.52418773378292e-07,1.47353246038458e-06
"SPGP_0CZ00630",26.0945360602666,-2.22988406664791,0.392724662724142,-5.67798327505149,1.36292036862235e-08,9.54794251325331e-08
"SPGP_0CZ00640",79.2492134728049,1.58415267759004,0.26905924884026,5.88774660011984,3.91496760886638e-09,2.92231144374267e-08
"SPGP_0CZ00760",859.790891290655,1.06940226962109,0.140581237093133,7.607005683928,2.80518979895836e-14,3.84610666649469e-13
"SPGP_0CZ00840",16482.7720387967,1.04397710554545,0.140832326364246,7.41290819016459,1.23559428028126e-13,1.56842400330757e-12
"SPGP_0CZ00880",330.864247669813,-1.25402897429678,0.179873608824516,-6.97172299200491,3.13082565149131e-12,3.48998309353814e-11
"SPGP_0CZ00960",80.5600036374956,1.42090765056216,0.200827647379506,7.07525915431883,1.49169725228712e-12,1.71239432402302e-11
"SPGP_0CZ01130",629.898257353516,-1.329687675086,0.18117900828846,-7.33908242266661,2.1506314645073e-13,2.66407310502842e-12
"SPGP_0CZ01280",46.8256452946216,1.27629453283309,0.267247273504308,4.77570646876033,1.79077446742175e-06,9.15295733044492e-06
"SPGP_0CZ01360",4534.74880272241,1.39359062504907,0.133629206670212,10.4287876862755,1.83210833142301e-25,7.83820050494446e-24
"SPGP_0CZ01460",21.1122837081896,1.75080639890199,0.380630241092246,4.59975642996187,4.22985218889072e-06,2.02214506350435e-05
"SPGP_0CZ01490",432.961255822529,-1.19723808275056,0.196130444626273,-6.10429495039335,1.03255454530035e-09,8.37738064365283e-09
"SPGP_0CZ01540",47.2482885523783,1.16514628978258,0.253080101004786,4.60386369831797,4.14723947182881e-06,1.9847042961766e-05
"SPGP_0CZ01570",313.912759687421,1.66686875336294,0.709698118294203,2.34870110318081,0.0188390228685402,0.0420697054488375
"SPGP_0CZ01600",328.325977428651,-1.29211241310159,0.243122924267636,-5.31464655994019,1.06864542540276e-07,6.62775327258183e-07
"SPGP_0CZ01640",67.1082616117286,1.33080553877851,0.410753370395877,3.23991386241311,0.00119565812996131,0.00364334298101876
"SPGP_0CZ01660",64.3105367311955,-1.26460708757568,0.228906949970373,-5.52454649253485,3.3033775610598e-08,2.19142225712517e-07
"SPGP_0CZ01740",24.0998827679397,1.21586255980248,0.456907959389351,2.66106670898765,0.00778935229490296,0.0194281793676648
"SPGP_0CZ01910",45.6575376258745,1.17046554320865,0.295268950432794,3.96406578305312,7.36839333101422e-05,0.00028490093210001
"SPGP_0CZ01930",4651.19422771765,-1.27722179407396,0.153569033614497,-8.3169227806705,9.02765276181725e-17,1.65524879309431e-15
