"","x"
"424","SPGP_0P01830"
"425","SPGP_0P01970"
"426","SPGP_0P02030"
"427","SPGP_0P02280"
"428","SPGP_0P02300"
"429","SPGP_0P02330"
"430","SPGP_0P02380"
"431","SPGP_0P02500"
"432","SPGP_0P02600"
"433","SPGP_0P02770"
"434","SPGP_0P02800"
"435","SPGP_0P02940"
"436","SPGP_0P02950"
"437","SPGP_0P02970"
"438","SPGP_0P03000"
"439","SPGP_0P03050"
"440","SPGP_0P03130"
"441","SPGP_0P03150"
"442","SPGP_0FT00120"
"443","SPGP_0Q00150"
"444","SPGP_0Q00210"
"445","SPGP_0Q00270"
"446","SPGP_0Q00280"
"447","SPGP_0Q00460"
"448","SPGP_0Q00570"
"449","SPGP_0Q00580"
"450","SPGP_0Q00930"
"451","SPGP_0Q01100"
"452","SPGP_0Q01110"
"453","SPGP_0Q01150"
"454","SPGP_0Q01260"
"455","SPGP_0Q01380"
"456","SPGP_0Q01480"
"457","SPGP_0Q01600"
"458","SPGP_0Q01630"
"459","SPGP_0Q01670"
"460","SPGP_0Q01690"
"461","SPGP_0Q01720"
"462","SPGP_0Q01790"
"463","SPGP_0Q01850"
"464","SPGP_0Q02110"
"465","SPGP_0Q02120"
"466","SPGP_0Q02150"
"467","SPGP_0Q02190"
"468","SPGP_0Q02490"
"469","SPGP_0Q02550"
"470","SPGP_0Q02590"
"471","SPGP_0Q02620"
"472","SPGP_0Q02880"
"473","SPGP_0Q02980"
"474","SPGP_0Q03300"
"475","SPGP_0Q03310"
"476","SPGP_0Q03520"
"477","SPGP_0Q03570"
"478","SPGP_0Q03640"
"479","SPGP_0Q03710"
"480","SPGP_0Q03730"
"481","SPGP_0Q03820"
"482","SPGP_0Q03830"
"483","SPGP_0Q03950"
"484","SPGP_0Q04040"
"485","SPGP_0Q04110"
"486","SPGP_0Q04180"
"487","SPGP_0Q04220"
"488","SPGP_0Q04280"
"489","SPGP_0Q04300"
"490","SPGP_0Q04410"
"491","SPGP_0Q04460"
"492","SPGP_0Q04490"
"493","SPGP_0Q04510"
"494","SPGP_0Q04520"
"495","SPGP_0Q04630"
"496","SPGP_0Q04650"
"497","SPGP_0Q04790"
"498","SPGP_0R00120"
"499","SPGP_0R00320"
"500","SPGP_0R00530"
"501","SPGP_0R00720"
"502","SPGP_0R00880"
"503","SPGP_0R00890"
"504","SPGP_0R01030"
"505","SPGP_0R01080"
"506","SPGP_0R01130"
"507","SPGP_0R01230"
"508","SPGP_0R01390"
"509","SPGP_0R01420"
"510","SPGP_0R01460"
"511","SPGP_0R01620"
"512","SPGP_0R01640"
"513","SPGP_0R01710"
"514","SPGP_0R01950"
"515","SPGP_0R02050"
"516","SPGP_0R02070"
"517","SPGP_0R02270"
"518","SPGP_0R02340"
"519","SPGP_0R02400"
"520","SPGP_0R02410"
"521","SPGP_0R02460"
"522","SPGP_0R02510"
"523","SPGP_0R02630"
"524","SPGP_0R02660"
"525","SPGP_0R02730"
"526","SPGP_0R02870"
"527","SPGP_0R02960"
"528","SPGP_0R02980"
"529","SPGP_0R03200"
"530","SPGP_0R03360"
"531","SPGP_0R03390"
"532","SPGP_0R03410"
"533","SPGP_0S00280"
"534","SPGP_0S00310"
"535","SPGP_0S00380"
"536","SPGP_0S00590"
"537","SPGP_0S00690"
"538","SPGP_0S00740"
"539","SPGP_0S00860"
"540","SPGP_0S01290"
"541","SPGP_0S01300"
"542","SPGP_0S01320"
"543","SPGP_0S01450"
"544","SPGP_0S01460"
"545","SPGP_0S01490"
"546","SPGP_0S01530"
"547","SPGP_0S01580"
"548","SPGP_0S01600"
"549","SPGP_0S01660"
"550","SPGP_0S01900"
"551","SPGP_0S01980"
"552","SPGP_0S02030"
"553","SPGP_0S02140"
"554","SPGP_0S02160"
"555","SPGP_0S02210"
"556","SPGP_0S02280"
"557","SPGP_0S02410"
"558","SPGP_0S02450"
"559","SPGP_0S02620"
"560","SPGP_0S02700"
"561","SPGP_0S02750"
"562","SPGP_0S02780"
"563","SPGP_0S02890"
"564","SPGP_0S03060"
"565","SPGP_0S03150"
"566","SPGP_0S03400"
"567","SPGP_0S03440"
"568","SPGP_0S03570"
"569","SPGP_0T00160"
"570","SPGP_0T00210"
"571","SPGP_0T00280"
"572","SPGP_0T00290"
"573","SPGP_0T00300"
"574","SPGP_0T00400"
"575","SPGP_0T00410"
"576","SPGP_0U00160"
"577","SPGP_0U00180"
"578","SPGP_0U00190"
"579","SPGP_0U00380"
"580","SPGP_0U00420"
"581","SPGP_0U00440"
"582","SPGP_0U00670"
"583","SPGP_0U00750"
"584","SPGP_0U01100"
"585","SPGP_0U01110"
"586","SPGP_0U01120"
"587","SPGP_0U01230"
"588","SPGP_0U01240"
"589","SPGP_0U01260"
"590","SPGP_0U01300"
"591","SPGP_0U01400"
"592","SPGP_0U01430"
"593","SPGP_0U01450"
"594","SPGP_0U01490"
"595","SPGP_0U01610"
"596","SPGP_0U02020"
"597","SPGP_0U02100"
"598","SPGP_0U02250"
"599","SPGP_0V00120"
"600","SPGP_0V00330"
"601","SPGP_0V00420"
"602","SPGP_0V00430"
"603","SPGP_0V00470"
"604","SPGP_0V00540"
"605","SPGP_0V00590"
"606","SPGP_0V00660"
"607","SPGP_0V00700"
"608","SPGP_0V00810"
"609","SPGP_0V00820"
"610","SPGP_0V00850"
"611","SPGP_0V00880"
"612","SPGP_0V00900"
"613","SPGP_0V00930"
"614","SPGP_0V00950"
"615","SPGP_0V00990"
"616","SPGP_0V01000"
"617","SPGP_0V01120"
"618","SPGP_0V01150"
"619","SPGP_0V01230"
"620","SPGP_0V01330"
"621","SPGP_0V01460"
"622","SPGP_0V01480"
"623","SPGP_0V01530"
"624","SPGP_0V01600"
"625","SPGP_0V01900"
"626","SPGP_0V02120"
"627","SPGP_0W00180"
"628","SPGP_0W00410"
"629","SPGP_0W00430"
"630","SPGP_0W00510"
"631","SPGP_0W00650"
"632","SPGP_0W00660"
"633","SPGP_0W00930"
"634","SPGP_0W01270"
"635","SPGP_0W01310"
"636","SPGP_0W01360"
"637","SPGP_0W01480"
"638","SPGP_0W01510"
"639","SPGP_0W01600"
"640","SPGP_0W01700"
"641","SPGP_0W01710"
"642","SPGP_0W02070"
"643","SPGP_0W02090"
"644","SPGP_0W02200"
"645","SPGP_0W02210"
"646","SPGP_0W02260"
"647","SPGP_0W02660"
"648","SPGP_0W02730"
"649","SPGP_0W02840"
"650","SPGP_0W02920"
"651","SPGP_0W02990"
"652","SPGP_0W03030"
"653","SPGP_0W03100"
"654","SPGP_0W03130"
"655","SPGP_0W03190"
"656","SPGP_0W03210"
"657","SPGP_0W03220"
"658","SPGP_0W03360"
"659","SPGP_0W03380"
"660","SPGP_0W03490"
"661","SPGP_0W03590"
"662","SPGP_0W03770"
"663","SPGP_0W03780"
"664","SPGP_0W03790"
"665","SPGP_0W03800"
"666","SPGP_0W03890"
"667","SPGP_0W03990"
"668","SPGP_0W04150"
"669","SPGP_0W04160"
"670","SPGP_0W04170"
"671","SPGP_0W04270"
"672","SPGP_0W04330"
"673","SPGP_0W04340"
"674","SPGP_0W04350"
"675","SPGP_0W04420"
"676","SPGP_0W04600"
"677","SPGP_0W04640"
"678","SPGP_0W04730"
"679","SPGP_0W04820"
"680","SPGP_0X00380"
"681","SPGP_0X00430"
"682","SPGP_0X00620"
"683","SPGP_0X00640"
"684","SPGP_0X00670"
"685","SPGP_0X00680"
"686","SPGP_0X00740"
"687","SPGP_0X00750"
"688","SPGP_0X00840"
"689","SPGP_0X00950"
"690","SPGP_0X01050"
"691","SPGP_0X01070"
"692","SPGP_0X01120"
"693","SPGP_0Y00250"
"694","SPGP_0Y00300"
"695","SPGP_0Y00410"
"696","SPGP_0Y00730"
"697","SPGP_0Y00750"
"698","SPGP_0Y01070"
"699","SPGP_0Y01080"
"700","SPGP_0Y01280"
"701","SPGP_0Y01340"
"702","SPGP_0Y01540"
"703","SPGP_0Y01560"
"704","SPGP_0Y01570"
"705","SPGP_0Y01650"
"706","SPGP_0Y01680"
"707","SPGP_0Z00110"
"708","SPGP_0Z00120"
"709","SPGP_0Z00220"
"710","SPGP_0Z00240"
"711","SPGP_0Z00270"
"712","SPGP_0Z00290"
"713","SPGP_0Z00370"
"714","SPGP_0Z00380"
"715","SPGP_0Z00410"
"716","SPGP_0Z00520"
"717","SPGP_0Z00580"
"718","SPGP_0Z00620"
"719","SPGP_0Z00680"
"720","SPGP_0Z00770"
"721","SPGP_0Z00810"
"722","SPGP_0Z00840"
"723","SPGP_0Z01090"
"724","SPGP_0Z01140"
"725","SPGP_0Z01180"
"726","SPGP_0Z01190"
"727","SPGP_0Z01210"
"728","SPGP_0Z01380"
"729","SPGP_0Z01490"
"730","SPGP_0Z01620"
"731","SPGP_0Z01750"
"732","SPGP_0Z01770"
"733","SPGP_0Z01860"
"734","SPGP_0Z01870"
"735","SPGP_0Z01880"
"736","SPGP_0Z01900"
"737","SPGP_0Z01960"
"738","SPGP_0Z01980"
"739","SPGP_0Z02080"
"740","SPGP_0Z02100"
"741","SPGP_0Z02110"
"742","SPGP_0Z02240"
"743","SPGP_0Z02270"
"744","SPGP_0Z02340"
"745","SPGP_0Z02380"
"746","SPGP_0Z02400"
"747","SPGP_0Z02420"
"748","SPGP_0Z02460"
"749","SPGP_0Z02540"
"750","SPGP_0Z02660"
"751","SPGP_0Z02810"
"752","SPGP_0Z02820"
"753","SPGP_0Z02960"
"754","SPGP_0Z02990"
"755","SPGP_0Z03050"
"756","SPGP_0Z03090"
"757","SPGP_0AA00170"
"758","SPGP_0AA00270"
"759","SPGP_0AA00280"
"760","SPGP_0AA00290"
"761","SPGP_0AA00620"
"762","SPGP_0AA00970"
"763","SPGP_0AA01030"
"764","SPGP_0AC00130"
"765","SPGP_0AC00150"
"766","SPGP_0AC00230"
"767","SPGP_0AC00290"
"768","SPGP_0AC00300"
"769","SPGP_0AC00440"
"770","SPGP_0AC00700"
"771","SPGP_0AC00990"
"772","SPGP_0AC01110"
"773","SPGP_0AC01120"
"774","SPGP_0AC01150"
"775","SPGP_0B00160"
"776","SPGP_0B00170"
"777","SPGP_0B00210"
"778","SPGP_0B00330"
"779","SPGP_0B00610"
"780","SPGP_0B00670"
"781","SPGP_0B00690"
"782","SPGP_0B00790"
"783","SPGP_0B00860"
"784","SPGP_0B00870"
"785","SPGP_0B00980"
"786","SPGP_0B01060"
"787","SPGP_0B01210"
"788","SPGP_0B01270"
"789","SPGP_0B01510"
"790","SPGP_0B01520"
"791","SPGP_0B01530"
"792","SPGP_0B01800"
"793","SPGP_0B01830"
"794","SPGP_0B01960"
"795","SPGP_0AE00130"
"796","SPGP_0AE00360"
"797","SPGP_0AE00580"
"798","SPGP_0AE00620"
"799","SPGP_0AE00650"
"800","SPGP_0AE00710"
"801","SPGP_0AE00820"
"802","SPGP_0AE00910"
"803","SPGP_0AE00990"
"804","SPGP_0AE01000"
"805","SPGP_0AE01090"
"806","SPGP_0AE01110"
"807","SPGP_0AE01120"
"808","SPGP_0AE01160"
"809","SPGP_0AE01250"
"810","SPGP_0AE01280"
"811","SPGP_0AE01350"
"812","SPGP_0AF00120"
"813","SPGP_0AF00140"
"814","SPGP_0AF00190"
"815","SPGP_0AF00310"
"816","SPGP_0AF00430"
"817","SPGP_0AG00110"
"818","SPGP_0AH00170"
"819","SPGP_0AH00190"
"820","SPGP_0AH00210"
"821","SPGP_0AH00240"
"822","SPGP_0AH00320"
"823","SPGP_0AH00430"
"824","SPGP_0AH00450"
"825","SPGP_0AH00460"
"826","SPGP_0AH00580"
"827","SPGP_0AH00620"
"828","SPGP_0AH00700"
"829","SPGP_0AH00740"
"830","SPGP_0AH00890"
"831","SPGP_0AH01060"
"832","SPGP_0AH01130"
"833","SPGP_0AI00200"
"834","SPGP_0AI00260"
"835","SPGP_0AI00470"
"836","SPGP_0AI00480"
"837","SPGP_0C00140"
"838","SPGP_0C00150"
"839","SPGP_0C00200"
"840","SPGP_0C00380"
"841","SPGP_0C00400"
"842","SPGP_0C00430"
"843","SPGP_0C00470"
"844","SPGP_0C00510"
"845","SPGP_0C00600"
"846","SPGP_0C00790"
"847","SPGP_0C00930"
"848","SPGP_0C00940"
"849","SPGP_0C01010"
"850","SPGP_0C01020"
"851","SPGP_0C01040"
"852","SPGP_0C01060"
"853","SPGP_0C01210"
"854","SPGP_0C01280"
"855","SPGP_0C01310"
"856","SPGP_0C01690"
"857","SPGP_0C01700"
"858","SPGP_0C01730"
"859","SPGP_0C01790"
"860","SPGP_0C01960"
"861","SPGP_0C02010"
"862","SPGP_0C02060"
"863","SPGP_0C02070"
"864","SPGP_0C02170"
"865","SPGP_0C02200"
"866","SPGP_0C02310"
"867","SPGP_0C02370"
"868","SPGP_0C02380"
"869","SPGP_0C02600"
"870","SPGP_0C02650"
"871","SPGP_0C02700"
"872","SPGP_0C02710"
"873","SPGP_0C02750"
"874","SPGP_0C02830"
"875","SPGP_0C02890"
"876","SPGP_0C02960"
"877","SPGP_0C03100"
"878","SPGP_0C03280"
"879","SPGP_0C03410"
"880","SPGP_0C03500"
"881","SPGP_0C03530"
"882","SPGP_0C03780"
"883","SPGP_0C03950"
"884","SPGP_0C03960"
"885","SPGP_0C04070"
"886","SPGP_0C04080"
"887","SPGP_0C04090"
"888","SPGP_0C04180"
"889","SPGP_0C04440"
"890","SPGP_0C04520"
"891","SPGP_0C04680"
"892","SPGP_0C04730"
"893","SPGP_0C04780"
"894","SPGP_0C04790"
"895","SPGP_0C04820"
"896","SPGP_0C04840"
"897","SPGP_0C04890"
"898","SPGP_0C05000"
"899","SPGP_0C05060"
"900","SPGP_0C05180"
"901","SPGP_0D00120"
"902","SPGP_0D00310"
"903","SPGP_0D00360"
"904","SPGP_0D00370"
"905","SPGP_0D00460"
"906","SPGP_0D00620"
"907","SPGP_0D00640"
"908","SPGP_0D00940"
"909","SPGP_0BC00160"
"910","SPGP_0BC00290"
"911","SPGP_0BC00300"
"912","SPGP_0BF00150"
"913","SPGP_0BF00260"
"914","SPGP_0BF00300"
"915","SPGP_0BF00370"
"916","SPGP_0BF00430"
"917","SPGP_0E00100"
"918","SPGP_0E00110"
"919","SPGP_0E00170"
"920","SPGP_0E00240"
"921","SPGP_0E00250"
"922","SPGP_0E00380"
"923","SPGP_0E00400"
"924","SPGP_0E00640"
"925","SPGP_0E00650"
"926","SPGP_0E00700"
"927","SPGP_0E00720"
"928","SPGP_0E00780"
"929","SPGP_0E00800"
"930","SPGP_0E00890"
"931","SPGP_0E00940"
"932","SPGP_0E01010"
"933","SPGP_0E01120"
"934","SPGP_0E01130"
"935","SPGP_0E01160"
"936","SPGP_0E01250"
"937","SPGP_0E01260"
"938","SPGP_0E01300"
"939","SPGP_0E01310"
"940","SPGP_0E01390"
"941","SPGP_0E01570"
"942","SPGP_0E01610"
"943","SPGP_0E01620"
"944","SPGP_0E01680"
"945","SPGP_0E01700"
"946","SPGP_0E01750"
"947","SPGP_0E01780"
"948","SPGP_0E01900"
"949","SPGP_0E02080"
"950","SPGP_0E02090"
"951","SPGP_0E02160"
"952","SPGP_0E02360"
"953","SPGP_0E02430"
"954","SPGP_0E02510"
"955","SPGP_0E02520"
"956","SPGP_0E02530"
"957","SPGP_0E02580"
"958","SPGP_0E02620"
"959","SPGP_0BI00100"
"960","SPGP_0BK00100"
