"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0CZ00100",620.452633215157,-1.48599183536768,0.317339329771503,-4.68265889525151,2.83177522717618e-06,4.80500287143134e-05
"SPGP_0CZ00130",6961.13302566837,-1.05669104506139,0.240759179244229,-4.38899587703558,1.13875228003105e-05,0.000163263202679769
"SPGP_0CZ00140",11208.0048160465,-3.91844129157584,0.306914998152953,-12.7671873813839,2.50026896916244e-37,1.33264336056358e-34
"SPGP_0CZ00150",3017.40075206165,1.01766298985968,0.141435146481862,7.19526238826492,6.23407625673066e-13,3.74085860677063e-11
"SPGP_0CZ00410",1246.2622306276,-1.78450501795013,0.189120616220566,-9.43580374055524,3.88007964655273e-21,5.32687904203247e-19
"SPGP_0CZ00570",406.998603003318,-1.41110596542225,0.231931049019161,-6.08416152727216,1.17102502360908e-09,4.17742430666215e-08
"SPGP_0CZ00630",26.0945360602666,-2.62236229931284,0.95091882037445,-2.75771416352893,0.00582070705788397,0.0291389097522026
"SPGP_0CZ00640",79.2492134728049,1.13513086224298,0.305974930690384,3.70988191640973,0.00020735593887175,0.00199877889586907
"SPGP_0CZ00670",59.9727352823198,-1.16053622762582,0.29860015891595,-3.88658945071924,0.000101662475501179,0.0010837472124643
"SPGP_0CZ00750",94.6182933983405,-1.21991549738567,0.246800169822228,-4.94292811169612,7.69578671710211e-07,1.52585390467532e-05
"SPGP_0CZ00800",12.2024043241607,-2.08743706509503,0.73539724014057,-2.83851631629188,0.00453238021047201,0.0240138294292132
"SPGP_0CZ01080",33.4803517684477,-1.22730163831739,0.350042778637199,-3.5061475717213,0.000454643075619033,0.00379972749701744
"SPGP_0CZ01240",2682.6853901978,-1.3166007634471,0.193537225300677,-6.80282959209341,1.02583968115575e-11,5.10721612689686e-10
"SPGP_0CZ01250",5447.47374112268,-1.29053547545546,0.169289968619081,-7.62322473081258,2.47415583206814e-14,1.88389294070331e-12
"SPGP_0CZ01310",22.4386264665388,-1.3812014051723,0.486975199418058,-2.83628695429018,0.00456414177236417,0.0241422583767611
"SPGP_0CZ01410",26.9328296552827,-1.19800423295181,0.441575695518487,-2.71302122175258,0.00666728366004011,0.032530240190592
"SPGP_0CZ01570",313.912759687421,-2.18961189768964,0.709564153267797,-3.08585472871719,0.00202967959691386,0.0127360989111056
"SPGP_0CZ01850",77.2692706758671,-1.3373256838669,0.314463624481773,-4.25271980525816,2.11189755180292e-05,0.000279066749510637
"SPGP_0CZ02140",41.4955492290846,-1.75455259793835,0.517536801327272,-3.39019871328693,0.00069841977931508,0.00537670486013079
