"","x"
"106","SPGP_0DC01250"
"107","SPGP_0DC01260"
"108","SPGP_0DC01470"
"109","SPGP_0DC01540"
"110","SPGP_0DC01690"
"111","SPGP_0DC01790"
"112","SPGP_0DC01880"
"113","SPGP_0DC02120"
"114","SPGP_0DC02260"
"115","SPGP_0DC02370"
"116","SPGP_0DC02400"
"117","SPGP_0DC02410"
"118","SPGP_0DC02420"
"119","SPGP_0DC02440"
"120","SPGP_0DC02470"
"121","SPGP_0DC02480"
"122","SPGP_0DC02630"
"123","SPGP_0DC02660"
"124","SPGP_0DC02790"
"125","SPGP_0DC03140"
"126","SPGP_0DC03390"
"127","SPGP_0DC03420"
"128","SPGP_0DC03590"
"129","SPGP_0DC03630"
"130","SPGP_0DC03730"
"131","SPGP_0DD00150"
"132","SPGP_0DD00250"
"133","SPGP_0DD00370"
"134","SPGP_0DD00380"
"135","SPGP_0DD00440"
"136","SPGP_0DD00460"
"137","SPGP_0DD00510"
"138","SPGP_0DD00540"
"139","SPGP_0DD00650"
"140","SPGP_0DD00710"
"141","SPGP_0DD00740"
"142","SPGP_0DD00770"
"143","SPGP_0DD00810"
"144","SPGP_0DD01090"
"145","SPGP_0DD01120"
"146","SPGP_0DD01150"
"147","SPGP_0DD01240"
"148","SPGP_0DD01390"
"149","SPGP_0DD01450"
"150","SPGP_0DD01490"
"151","SPGP_0DD01500"
"152","SPGP_0DD01550"
"153","SPGP_0DD01590"
"154","SPGP_0DD01600"
"155","SPGP_0DD01620"
"156","SPGP_0DD01770"
"157","SPGP_0DD01890"
"158","SPGP_0DD01980"
"159","SPGP_0DD02000"
"160","SPGP_0DD02030"
"161","SPGP_0DD02050"
"162","SPGP_0DE00100"
"163","SPGP_0DE00120"
"164","SPGP_0DE00160"
"165","SPGP_0DE00340"
"166","SPGP_0DE00350"
"167","SPGP_0DE00360"
"168","SPGP_0DE00400"
"169","SPGP_0DE00420"
"170","SPGP_0DE00430"
"171","SPGP_0DE00440"
"172","SPGP_0DE00460"
"173","SPGP_0DE00540"
"174","SPGP_0DE00700"
"175","SPGP_0DE00740"
"176","SPGP_0DE00810"
"177","SPGP_0DN00120"
"178","SPGP_0DN00180"
"179","SPGP_0DN00200"
"180","SPGP_0DN00610"
"181","SPGP_0DN00890"
"182","SPGP_0DN00900"
"183","SPGP_0DN01030"
"184","SPGP_0DN01090"
"185","SPGP_0DN01140"
"186","SPGP_0DN01160"
"187","SPGP_0DN01190"
"188","SPGP_0DN01210"
"189","SPGP_0DN01300"
"190","SPGP_0DN01310"
"191","SPGP_0DN01510"
"192","SPGP_0DN01520"
"193","SPGP_0DN01540"
"194","SPGP_0DN01830"
"195","SPGP_0DN01840"
"196","SPGP_0DN01850"
"197","SPGP_0DN01860"
"198","SPGP_0DN01930"
"199","SPGP_0DN01980"
"200","SPGP_0DN01990"
"201","SPGP_0DN02130"
"202","SPGP_0DN02210"
"203","SPGP_0DN02420"
"204","SPGP_0DN02450"
"205","SPGP_0DN02530"
"206","SPGP_0DN02770"
"207","SPGP_0DN02840"
"208","SPGP_0DN02850"
"209","SPGP_0DN02920"
"210","SPGP_0DN03120"
"211","SPGP_0DN03230"
"212","SPGP_0DN03240"
"213","SPGP_0DN03260"
"214","SPGP_0DN03270"
"215","SPGP_0DN03310"
"216","SPGP_0DN03430"
"217","SPGP_0DN03580"
"218","SPGP_0DN03640"
"219","SPGP_0DN03660"
"220","SPGP_0DN03700"
"221","SPGP_0DN03940"
"222","SPGP_0DN04040"
"223","SPGP_0DN04050"
"224","SPGP_0K00140"
"225","SPGP_0K00290"
"226","SPGP_0K00320"
"227","SPGP_0K00450"
"228","SPGP_0K00500"
"229","SPGP_0K00530"
"230","SPGP_0K00580"
"231","SPGP_0K00730"
"232","SPGP_0K00750"
"233","SPGP_0K00840"
"234","SPGP_0K01040"
"235","SPGP_0K01070"
"236","SPGP_0K01110"
"237","SPGP_0K01350"
"238","SPGP_0K01440"
"239","SPGP_0K01570"
"240","SPGP_0K01630"
"241","SPGP_0K01670"
"242","SPGP_0K01720"
"243","SPGP_0K01880"
"244","SPGP_0K01890"
"245","SPGP_0K02050"
"246","SPGP_0K02200"
"247","SPGP_0K02280"
"248","SPGP_0K02450"
"249","SPGP_0K02510"
"250","SPGP_0K02520"
"251","SPGP_0K02620"
"252","SPGP_0K02680"
"253","SPGP_0K02740"
"254","SPGP_0DP00100"
"255","SPGP_0DQ00110"
"256","SPGP_0DU00190"
"257","SPGP_0DU00360"
"258","SPGP_0DU00400"
"259","SPGP_0DU00430"
"260","SPGP_0DU00520"
"261","SPGP_0DU00550"
"262","SPGP_0DU00760"
"263","SPGP_0DU00990"
"264","SPGP_0DU01060"
"265","SPGP_0DU01130"
"266","SPGP_0DU01140"
"267","SPGP_0DU01320"
"268","SPGP_0DU01570"
"269","SPGP_0DU01680"
"270","SPGP_0DV00180"
"271","SPGP_0DV00190"
"272","SPGP_0DV00310"
"273","SPGP_0DV00330"
"274","SPGP_0DV00420"
"275","SPGP_0DV00430"
"276","SPGP_0DV00440"
"277","SPGP_0DW00120"
"278","SPGP_0DX00180"
"279","SPGP_0DX00240"
"280","SPGP_0DX00290"
"281","SPGP_0DX00300"
"282","SPGP_0DX00360"
"283","SPGP_0DX00500"
"284","SPGP_0DX00620"
"285","SPGP_0DX00630"
"286","SPGP_0DY00110"
"287","SPGP_0L00130"
"288","SPGP_0L00210"
"289","SPGP_0L00260"
"290","SPGP_0L00270"
"291","SPGP_0L00340"
"292","SPGP_0L00370"
"293","SPGP_0L00430"
"294","SPGP_0L00520"
"295","SPGP_0L00550"
"296","SPGP_0L00590"
"297","SPGP_0L00750"
"298","SPGP_0L00810"
"299","SPGP_0L00830"
"300","SPGP_0L00850"
"301","SPGP_0L00910"
"302","SPGP_0L00920"
"303","SPGP_0L00970"
"304","SPGP_0L00980"
"305","SPGP_0L01080"
"306","SPGP_0L01220"
"307","SPGP_0L01270"
"308","SPGP_0L01290"
"309","SPGP_0L01390"
"310","SPGP_0L01520"
"311","SPGP_0L01570"
"312","SPGP_0DZ00110"
"313","SPGP_0DZ00170"
"314","SPGP_0DZ00190"
"315","SPGP_0DZ00250"
"316","SPGP_0DZ00280"
"317","SPGP_0DZ00330"
"318","SPGP_0DZ00400"
"319","SPGP_0DZ00410"
"320","SPGP_0DZ00540"
"321","SPGP_0DZ00730"
"322","SPGP_0DZ00740"
"323","SPGP_0DZ00760"
"324","SPGP_0DZ00800"
"325","SPGP_0DZ00850"
"326","SPGP_0DZ00870"
"327","SPGP_0DZ00940"
"328","SPGP_0DZ01060"
"329","SPGP_0DZ01080"
"330","SPGP_0DZ01170"
"331","SPGP_0DZ01250"
"332","SPGP_0DZ01260"
"333","SPGP_0DZ01450"
"334","SPGP_0DZ01550"
"335","SPGP_0DZ01570"
"336","SPGP_0DZ01710"
"337","SPGP_0DZ01720"
"338","SPGP_0DZ01860"
"339","SPGP_0DZ01950"
"340","SPGP_0DZ02010"
"341","SPGP_0DZ02030"
"342","SPGP_0DZ02230"
"343","SPGP_0DZ02370"
"344","SPGP_0DZ02380"
"345","SPGP_0EC00100"
"346","SPGP_0EC00110"
"347","SPGP_0EG00140"
"348","SPGP_0EG00150"
"349","SPGP_0M00310"
"350","SPGP_0M00390"
"351","SPGP_0M00550"
"352","SPGP_0M00610"
"353","SPGP_0M00840"
"354","SPGP_0M00870"
"355","SPGP_0M00950"
"356","SPGP_0M01090"
"357","SPGP_0M01220"
"358","SPGP_0M01240"
"359","SPGP_0M01590"
"360","SPGP_0M01620"
"361","SPGP_0M01640"
"362","SPGP_0M01650"
"363","SPGP_0M01730"
"364","SPGP_0M01850"
"365","SPGP_0M01970"
"366","SPGP_0M02020"
"367","SPGP_0M02060"
"368","SPGP_0M02080"
"369","SPGP_0M02100"
"370","SPGP_0M02110"
"371","SPGP_0M02160"
"372","SPGP_0M02200"
"373","SPGP_0M02410"
"374","SPGP_0M02440"
"375","SPGP_0M02500"
"376","SPGP_0M02550"
"377","SPGP_0M02560"
"378","SPGP_0M02570"
"379","SPGP_0M02660"
"380","SPGP_0M02800"
"381","SPGP_0M02810"
"382","SPGP_0M02860"
"383","SPGP_0M02960"
"384","SPGP_0M03110"
"385","SPGP_0M03130"
"386","SPGP_0M03160"
"387","SPGP_0M03170"
"388","SPGP_0M03270"
"389","SPGP_0M03280"
"390","SPGP_0M03550"
"391","SPGP_0M03630"
"392","SPGP_0M03710"
"393","SPGP_0EP00120"
"394","SPGP_0ER00110"
"395","SPGP_0ER00120"
"396","SPGP_0N00120"
"397","SPGP_0N00150"
"398","SPGP_0N00160"
"399","SPGP_0N00500"
"400","SPGP_0N00740"
"401","SPGP_0N00870"
"402","SPGP_0N00900"
"403","SPGP_0N00960"
"404","SPGP_0N00970"
"405","SPGP_0N01010"
"406","SPGP_0N01030"
"407","SPGP_0N01140"
"408","SPGP_0N01190"
"409","SPGP_0N01300"
"410","SPGP_0N01360"
"411","SPGP_0N01370"
"412","SPGP_0N01390"
"413","SPGP_0N01570"
"414","SPGP_0N01590"
"415","SPGP_0N01830"
"416","SPGP_0N01860"
"417","SPGP_0N01970"
"418","SPGP_0N01980"
"419","SPGP_0N02080"
"420","SPGP_0N02150"
"421","SPGP_0N02170"
"422","SPGP_0N02230"
"423","SPGP_0EX00130"
"424","SPGP_0EX00140"
"425","SPGP_0EX00220"
"426","SPGP_0EX00230"
"427","SPGP_0EX00260"
"428","SPGP_0FH00100"
"429","SPGP_0P00150"
"430","SPGP_0P00160"
"431","SPGP_0P00170"
"432","SPGP_0P00280"
"433","SPGP_0P00350"
"434","SPGP_0P00370"
"435","SPGP_0P00380"
"436","SPGP_0P00420"
"437","SPGP_0P00730"
"438","SPGP_0P00910"
"439","SPGP_0P00930"
"440","SPGP_0P00940"
"441","SPGP_0P00970"
"442","SPGP_0P01040"
"443","SPGP_0P01060"
"444","SPGP_0P01100"
"445","SPGP_0P01120"
"446","SPGP_0P01230"
"447","SPGP_0P01240"
"448","SPGP_0P01470"
"449","SPGP_0P01540"
"450","SPGP_0P01600"
"451","SPGP_0P01740"
"452","SPGP_0P01990"
"453","SPGP_0P02130"
"454","SPGP_0P02210"
"455","SPGP_0P02260"
"456","SPGP_0P02300"
"457","SPGP_0P02320"
"458","SPGP_0P02490"
"459","SPGP_0P02500"
"460","SPGP_0P02540"
"461","SPGP_0P02560"
"462","SPGP_0P02570"
"463","SPGP_0P02630"
"464","SPGP_0P02640"
"465","SPGP_0P02720"
"466","SPGP_0P02740"
"467","SPGP_0P02790"
"468","SPGP_0P02890"
"469","SPGP_0P02950"
"470","SPGP_0P02960"
"471","SPGP_0P02970"
"472","SPGP_0P02980"
"473","SPGP_0P03000"
"474","SPGP_0P03110"
"475","SPGP_0P03120"
"476","SPGP_0Q00110"
"477","SPGP_0Q00140"
"478","SPGP_0Q00150"
"479","SPGP_0Q00240"
"480","SPGP_0Q00370"
"481","SPGP_0Q00570"
"482","SPGP_0Q00580"
"483","SPGP_0Q00660"
"484","SPGP_0Q00910"
"485","SPGP_0Q00920"
"486","SPGP_0Q00930"
"487","SPGP_0Q01010"
"488","SPGP_0Q01050"
"489","SPGP_0Q01130"
"490","SPGP_0Q01280"
"491","SPGP_0Q01310"
"492","SPGP_0Q01420"
"493","SPGP_0Q01480"
"494","SPGP_0Q01640"
"495","SPGP_0Q01670"
"496","SPGP_0Q01710"
"497","SPGP_0Q01740"
"498","SPGP_0Q01870"
"499","SPGP_0Q01990"
"500","SPGP_0Q02020"
"501","SPGP_0Q02050"
"502","SPGP_0Q02110"
"503","SPGP_0Q02180"
"504","SPGP_0Q02260"
"505","SPGP_0Q02350"
"506","SPGP_0Q02360"
"507","SPGP_0Q02380"
"508","SPGP_0Q02430"
"509","SPGP_0Q02440"
"510","SPGP_0Q02460"
"511","SPGP_0Q02520"
"512","SPGP_0Q02730"
"513","SPGP_0Q02980"
"514","SPGP_0Q03310"
"515","SPGP_0Q03340"
"516","SPGP_0Q03370"
"517","SPGP_0Q03380"
"518","SPGP_0Q03430"
"519","SPGP_0Q03520"
"520","SPGP_0Q03540"
"521","SPGP_0Q03650"
"522","SPGP_0Q03700"
"523","SPGP_0Q03730"
"524","SPGP_0Q03780"
"525","SPGP_0Q03810"
"526","SPGP_0Q03820"
"527","SPGP_0Q04300"
"528","SPGP_0Q04310"
"529","SPGP_0Q04530"
"530","SPGP_0Q04570"
"531","SPGP_0Q04650"
"532","SPGP_0Q04730"
"533","SPGP_0Q04880"
"534","SPGP_0Q04900"
"535","SPGP_0Q04910"
"536","SPGP_0Q05030"
"537","SPGP_0Q05050"
"538","SPGP_0Q05120"
"539","SPGP_0Q05130"
"540","SPGP_0R00150"
"541","SPGP_0R00290"
"542","SPGP_0R00350"
"543","SPGP_0R00410"
"544","SPGP_0R00440"
"545","SPGP_0R00540"
"546","SPGP_0R00640"
"547","SPGP_0R00660"
"548","SPGP_0R00720"
"549","SPGP_0R00730"
"550","SPGP_0R00740"
"551","SPGP_0R00890"
"552","SPGP_0R00900"
"553","SPGP_0R00910"
"554","SPGP_0R01090"
"555","SPGP_0R01130"
"556","SPGP_0R01140"
"557","SPGP_0R01200"
"558","SPGP_0R01250"
"559","SPGP_0R01270"
"560","SPGP_0R01420"
"561","SPGP_0R01430"
"562","SPGP_0R01570"
"563","SPGP_0R01630"
"564","SPGP_0R01640"
"565","SPGP_0R01650"
"566","SPGP_0R01710"
"567","SPGP_0R01840"
"568","SPGP_0R02050"
"569","SPGP_0R02070"
"570","SPGP_0R02210"
"571","SPGP_0R02250"
"572","SPGP_0R02270"
"573","SPGP_0R02290"
"574","SPGP_0R02320"
"575","SPGP_0R02510"
"576","SPGP_0R02560"
"577","SPGP_0R02650"
"578","SPGP_0R02660"
"579","SPGP_0R02790"
"580","SPGP_0R02800"
"581","SPGP_0R02850"
"582","SPGP_0R02980"
"583","SPGP_0R03090"
"584","SPGP_0R03160"
"585","SPGP_0R03170"
"586","SPGP_0R03210"
"587","SPGP_0R03320"
"588","SPGP_0R03330"
"589","SPGP_0R03390"
"590","SPGP_0R03410"
"591","SPGP_0R03480"
"592","SPGP_0S00310"
"593","SPGP_0S00380"
"594","SPGP_0S00390"
"595","SPGP_0S00400"
"596","SPGP_0S00680"
"597","SPGP_0S00890"
"598","SPGP_0S01010"
"599","SPGP_0S01040"
"600","SPGP_0S01130"
"601","SPGP_0S01350"
"602","SPGP_0S01500"
"603","SPGP_0S01560"
"604","SPGP_0S01580"
"605","SPGP_0S01660"
"606","SPGP_0S01690"
"607","SPGP_0S01710"
"608","SPGP_0S02110"
"609","SPGP_0S02130"
"610","SPGP_0S02210"
"611","SPGP_0S02280"
"612","SPGP_0S02330"
"613","SPGP_0S02340"
"614","SPGP_0S02410"
"615","SPGP_0S02560"
"616","SPGP_0S02640"
"617","SPGP_0S02700"
"618","SPGP_0S02780"
"619","SPGP_0S02950"
"620","SPGP_0S03050"
"621","SPGP_0S03090"
"622","SPGP_0S03150"
"623","SPGP_0S03300"
"624","SPGP_0S03410"
"625","SPGP_0S03460"
"626","SPGP_0S03480"
"627","SPGP_0S03500"
"628","SPGP_0S03530"
"629","SPGP_0T00130"
"630","SPGP_0T00210"
"631","SPGP_0T00230"
"632","SPGP_0T00280"
"633","SPGP_0T00290"
"634","SPGP_0T00300"
"635","SPGP_0T00320"
"636","SPGP_0T00420"
"637","SPGP_0U00100"
"638","SPGP_0U00110"
"639","SPGP_0U00200"
"640","SPGP_0U00360"
"641","SPGP_0U00370"
"642","SPGP_0U00380"
"643","SPGP_0U00400"
"644","SPGP_0U00420"
"645","SPGP_0U00590"
"646","SPGP_0U00670"
"647","SPGP_0U00800"
"648","SPGP_0U00910"
"649","SPGP_0U00920"
"650","SPGP_0U00930"
"651","SPGP_0U01020"
"652","SPGP_0U01100"
"653","SPGP_0U01230"
"654","SPGP_0U01300"
"655","SPGP_0U01540"
"656","SPGP_0U01590"
"657","SPGP_0U01800"
"658","SPGP_0U02010"
"659","SPGP_0U02020"
"660","SPGP_0U02190"
"661","SPGP_0V00170"
"662","SPGP_0V00180"
"663","SPGP_0V00200"
"664","SPGP_0V00210"
"665","SPGP_0V00370"
"666","SPGP_0V00420"
"667","SPGP_0V00450"
"668","SPGP_0V00520"
"669","SPGP_0V00610"
"670","SPGP_0V00700"
"671","SPGP_0V00740"
"672","SPGP_0V00810"
"673","SPGP_0V00850"
"674","SPGP_0V00950"
"675","SPGP_0V00990"
"676","SPGP_0V01040"
"677","SPGP_0V01140"
"678","SPGP_0V01150"
"679","SPGP_0V01200"
"680","SPGP_0V01210"
"681","SPGP_0V01230"
"682","SPGP_0V01450"
"683","SPGP_0V01590"
"684","SPGP_0V01600"
"685","SPGP_0V01730"
"686","SPGP_0V01860"
"687","SPGP_0V01970"
"688","SPGP_0V02000"
"689","SPGP_0V02120"
"690","SPGP_0V02130"
"691","SPGP_0V02140"
"692","SPGP_0W00100"
"693","SPGP_0W00120"
"694","SPGP_0W00220"
"695","SPGP_0W00230"
"696","SPGP_0W00280"
"697","SPGP_0W00360"
"698","SPGP_0W00370"
"699","SPGP_0W00380"
"700","SPGP_0W00500"
"701","SPGP_0W00740"
"702","SPGP_0W00800"
"703","SPGP_0W00930"
"704","SPGP_0W00950"
"705","SPGP_0W00960"
"706","SPGP_0W01100"
"707","SPGP_0W01140"
"708","SPGP_0W01160"
"709","SPGP_0W01170"
"710","SPGP_0W01180"
"711","SPGP_0W01300"
"712","SPGP_0W01490"
"713","SPGP_0W01500"
"714","SPGP_0W01530"
"715","SPGP_0W01540"
"716","SPGP_0W01600"
"717","SPGP_0W01710"
"718","SPGP_0W01720"
"719","SPGP_0W01760"
"720","SPGP_0W02140"
"721","SPGP_0W02290"
"722","SPGP_0W02450"
"723","SPGP_0W02480"
"724","SPGP_0W02500"
"725","SPGP_0W02550"
"726","SPGP_0W02740"
"727","SPGP_0W02750"
"728","SPGP_0W02960"
"729","SPGP_0W02970"
"730","SPGP_0W02980"
"731","SPGP_0W03030"
"732","SPGP_0W03070"
"733","SPGP_0W03080"
"734","SPGP_0W03100"
"735","SPGP_0W03160"
"736","SPGP_0W03190"
"737","SPGP_0W03210"
"738","SPGP_0W03270"
"739","SPGP_0W03300"
"740","SPGP_0W03520"
"741","SPGP_0W03570"
"742","SPGP_0W03780"
"743","SPGP_0W03790"
"744","SPGP_0W03820"
"745","SPGP_0W03850"
"746","SPGP_0W03870"
"747","SPGP_0W03880"
"748","SPGP_0W04030"
"749","SPGP_0W04100"
"750","SPGP_0W04130"
"751","SPGP_0W04170"
"752","SPGP_0W04340"
"753","SPGP_0W04350"
"754","SPGP_0W04500"
"755","SPGP_0W04570"
"756","SPGP_0W04630"
"757","SPGP_0W04770"
"758","SPGP_0X00230"
"759","SPGP_0X00380"
"760","SPGP_0X00530"
"761","SPGP_0X00660"
"762","SPGP_0X00680"
"763","SPGP_0X00820"
"764","SPGP_0X00890"
"765","SPGP_0X00950"
"766","SPGP_0Y00180"
"767","SPGP_0Y00200"
"768","SPGP_0Y00300"
"769","SPGP_0Y00600"
"770","SPGP_0Y00670"
"771","SPGP_0Y00780"
"772","SPGP_0Y00850"
"773","SPGP_0Y00950"
"774","SPGP_0Y01000"
"775","SPGP_0Y01030"
"776","SPGP_0Y01060"
"777","SPGP_0Y01220"
"778","SPGP_0Y01250"
"779","SPGP_0Y01280"
"780","SPGP_0Y01290"
"781","SPGP_0Y01300"
"782","SPGP_0Y01340"
"783","SPGP_0Y01450"
"784","SPGP_0Y01560"
"785","SPGP_0Y01650"
"786","SPGP_0Y01680"
"787","SPGP_0Y01720"
"788","SPGP_0Z00110"
"789","SPGP_0Z00120"
"790","SPGP_0Z00370"
"791","SPGP_0Z00380"
"792","SPGP_0Z00500"
"793","SPGP_0Z00520"
"794","SPGP_0Z00580"
"795","SPGP_0Z00620"
"796","SPGP_0Z00710"
"797","SPGP_0Z00870"
"798","SPGP_0Z01020"
"799","SPGP_0Z01040"
"800","SPGP_0Z01130"
"801","SPGP_0Z01210"
"802","SPGP_0Z01270"
"803","SPGP_0Z01290"
"804","SPGP_0Z01350"
"805","SPGP_0Z01380"
"806","SPGP_0Z01480"
"807","SPGP_0Z01550"
"808","SPGP_0Z01560"
"809","SPGP_0Z01610"
"810","SPGP_0Z01640"
"811","SPGP_0Z01690"
"812","SPGP_0Z01770"
"813","SPGP_0Z01800"
"814","SPGP_0Z01820"
"815","SPGP_0Z01830"
"816","SPGP_0Z01960"
"817","SPGP_0Z02020"
"818","SPGP_0Z02100"
"819","SPGP_0Z02110"
"820","SPGP_0Z02180"
"821","SPGP_0Z02240"
"822","SPGP_0Z02340"
"823","SPGP_0Z02420"
"824","SPGP_0Z02430"
"825","SPGP_0Z02530"
"826","SPGP_0Z02540"
"827","SPGP_0Z02570"
"828","SPGP_0Z02610"
"829","SPGP_0Z02650"
"830","SPGP_0Z02690"
"831","SPGP_0Z02700"
"832","SPGP_0Z02830"
"833","SPGP_0Z02900"
"834","SPGP_0Z02920"
"835","SPGP_0Z02940"
"836","SPGP_0Z02960"
"837","SPGP_0Z02990"
"838","SPGP_0Z03080"
"839","SPGP_0AA00180"
"840","SPGP_0AA00260"
"841","SPGP_0AA00270"
"842","SPGP_0AA00350"
"843","SPGP_0AA00400"
"844","SPGP_0AA00420"
"845","SPGP_0AA00430"
"846","SPGP_0AA00440"
"847","SPGP_0AA00480"
"848","SPGP_0AA00510"
"849","SPGP_0AA00780"
"850","SPGP_0AA00970"
"851","SPGP_0AA01030"
"852","SPGP_0AC00130"
"853","SPGP_0AC00180"
"854","SPGP_0AC00260"
"855","SPGP_0AC00340"
"856","SPGP_0AC00390"
"857","SPGP_0AC00400"
"858","SPGP_0AC00420"
"859","SPGP_0AC00480"
"860","SPGP_0AC00580"
"861","SPGP_0AC00760"
"862","SPGP_0AC01020"
"863","SPGP_0AC01120"
"864","SPGP_0B00120"
"865","SPGP_0B00130"
"866","SPGP_0B00220"
"867","SPGP_0B00230"
"868","SPGP_0B00270"
"869","SPGP_0B00290"
"870","SPGP_0B00330"
"871","SPGP_0B00390"
"872","SPGP_0B00420"
"873","SPGP_0B00540"
"874","SPGP_0B00580"
"875","SPGP_0B00640"
"876","SPGP_0B00670"
"877","SPGP_0B00680"
"878","SPGP_0B00690"
"879","SPGP_0B00700"
"880","SPGP_0B00720"
"881","SPGP_0B00730"
"882","SPGP_0B00790"
"883","SPGP_0B00820"
"884","SPGP_0B00860"
"885","SPGP_0B00870"
"886","SPGP_0B01020"
"887","SPGP_0B01050"
"888","SPGP_0B01110"
"889","SPGP_0B01150"
"890","SPGP_0B01240"
"891","SPGP_0B01340"
"892","SPGP_0B01430"
"893","SPGP_0B01470"
"894","SPGP_0B01480"
"895","SPGP_0B01570"
"896","SPGP_0B01580"
"897","SPGP_0B01680"
"898","SPGP_0B01720"
"899","SPGP_0B01890"
"900","SPGP_0AE00130"
"901","SPGP_0AE00240"
"902","SPGP_0AE00310"
"903","SPGP_0AE00340"
"904","SPGP_0AE00360"
"905","SPGP_0AE00390"
"906","SPGP_0AE00400"
"907","SPGP_0AE00410"
"908","SPGP_0AE00460"
"909","SPGP_0AE00670"
"910","SPGP_0AE00940"
"911","SPGP_0AE01000"
"912","SPGP_0AE01150"
"913","SPGP_0AE01160"
"914","SPGP_0AE01240"
"915","SPGP_0AE01270"
"916","SPGP_0AE01340"
"917","SPGP_0AF00120"
"918","SPGP_0AF00240"
"919","SPGP_0AF00320"
"920","SPGP_0AF00450"
"921","SPGP_0AF00520"
"922","SPGP_0AG00100"
"923","SPGP_0AG00160"
"924","SPGP_0AH00120"
"925","SPGP_0AH00410"
"926","SPGP_0AH00580"
"927","SPGP_0AH00600"
"928","SPGP_0AH00700"
"929","SPGP_0AH00800"
"930","SPGP_0AH01150"
"931","SPGP_0AI00100"
"932","SPGP_0AI00160"
"933","SPGP_0AI00200"
"934","SPGP_0AI00210"
"935","SPGP_0AI00240"
"936","SPGP_0AI00250"
"937","SPGP_0AI00260"
"938","SPGP_0AI00360"
"939","SPGP_0AI00400"
"940","SPGP_0AI00410"
"941","SPGP_0AI00440"
"942","SPGP_0C00100"
"943","SPGP_0C00160"
"944","SPGP_0C00170"
"945","SPGP_0C00280"
"946","SPGP_0C00320"
"947","SPGP_0C00380"
"948","SPGP_0C00430"
"949","SPGP_0C00510"
"950","SPGP_0C00520"
"951","SPGP_0C00560"
"952","SPGP_0C00580"
"953","SPGP_0C00730"
"954","SPGP_0C00930"
"955","SPGP_0C00940"
"956","SPGP_0C01120"
"957","SPGP_0C01140"
