"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0DC03230",208.309159731372,-1.14412556738753,0.156691969648396,-7.30174985964408,2.84048988576428e-13,4.07241754033388e-12
"SPGP_0DC03240",351.132748226023,1.56544849716118,0.155762022177138,10.0502579209,9.16272893317206e-24,4.39277708272339e-22
"SPGP_0DC03300",309.124393686848,-2.35632917601458,0.187053014421547,-12.5971195027325,2.18997157003645e-36,2.87584527479714e-34
"SPGP_0DC03320",211.641666829646,-2.09076748500841,0.2689365911176,-7.77420237357795,7.5924276350867e-15,1.35423202365198e-13
"SPGP_0DD00120",575.857425586547,1.28896755363131,0.277492962008261,4.64504592946373,3.40000804614287e-06,1.72687628397425e-05
"SPGP_0DD00130",193.529737694254,1.01168967120051,0.14877726658076,6.8000286229976,1.04598367105132e-11,1.21820797472956e-10
"SPGP_0DD00180",280.664117594531,1.07179959177973,0.433136843587938,2.47450570794523,0.0133420688760899,0.031134969093707
"SPGP_0DD00210",342.075671248661,1.14187760648438,0.164402038114251,6.94564142623847,3.76744584400829e-12,4.71503132493911e-11
"SPGP_0DD00240",1131.97829922889,1.4926590168785,0.22104743828661,6.75266371982617,1.4515511736491e-11,1.65857568530069e-10
"SPGP_0DD00330",110.120662888886,1.28237713280205,0.204861967063484,6.25971307014084,3.8568644048162e-10,3.6252124867261e-09
"SPGP_0DD00420",302.451904944366,1.92913466339091,0.233576344834922,8.25911829707891,1.46752432437047e-16,3.1811573930911e-15
"SPGP_0DD00590",15.5125919396532,-1.74530763841687,0.604964407474134,-2.88497573882723,0.00391443826717596,0.0106035052732082
"SPGP_0DD00730",155.692293693043,1.35266207385354,0.200342511430397,6.75174761560024,1.46074820178407e-11,1.66698229929037e-10
"SPGP_0DD00760",25.3975561474739,-2.53127936787817,0.605609658737926,-4.17972093304008,2.91867042507705e-05,0.000124863421726266
"SPGP_0DD00820",321.290478434044,1.14352160068795,0.164805358758895,6.93861904309122,3.95951265273776e-12,4.92817914099682e-11
"SPGP_0DD00850",623.944709632476,1.90440768724601,0.143403179199426,13.2800939133826,3.02015151880533e-40,5.26261402151829e-38
"SPGP_0DD00920",614.66365523705,1.12992082210899,0.136508891367595,8.27726905397176,1.26032244499049e-16,2.75175462025513e-15
"SPGP_0DD01110",20.8950120054632,3.06379516704453,0.648267078156762,4.72613105042433,2.28837993990669e-06,1.19910884588911e-05
"SPGP_0DD01180",54.935859933531,2.82862611191653,0.282938259835462,9.99732631974717,1.56567133625532e-23,7.38882707177576e-22
"SPGP_0DD01230",31.6929327164798,-1.46175163848062,0.466685788467836,-3.13219659694301,0.00173503651832192,0.00512256953161125
